backend,status,tokens,component,error,returncode,model_path,layer_id,expert_id,top_k,hidden_size,intermediate_size,active_experts,rows_for_expert,cuda_event_topk1_moe_ms,profiler_kernel_sum_ms,gemm1_gate_up_activation_ms,gemm2_down_ms,gemm_total_tflops,end_to_end_tflops,order,raw_name,kernel,category,label,time_ms
triton,ok,16384,expert_map_build,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,16384,4.103139114379883,4.147368999999999,2.358674,1.240473,343.6788164662349,301.46445118396707,3,"void vllm::moe::moe_align_block_size_kernel<int>(int const*, int*, int*, int*, int*, int, int, int, int, unsigned long, int*, int, int, bool)",moe_align_block_size_kernel,expert_map_build,03. expert_map_build :: moe_align_block_size_kernel,0.008641000000000076
triton,ok,16384,expert_map_build,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,16384,4.103139114379883,4.147368999999999,2.358674,1.240473,343.6788164662349,301.46445118396707,4,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(int const*, int*, int*, int*, unsigned long, int, int, int, bool)",count_and_sort_expert_tokens_kernel,expert_map_build,04. expert_map_build :: count_and_sort_expert_tokens_kernel,0.010878999999999906
triton,ok,16384,gemm1_gate_up_activation,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,16384,4.103139114379883,4.147368999999999,2.358674,1.240473,343.6788164662349,301.46445118396707,5,fused_moe_kernel,triton::fused_moe_kernel<GEMM1_gate_up_activation>,gemm1_gate_up_activation,05. gemm1_gate_up_activation :: triton::fused_moe_kernel<GEMM1_gate_up_activation>,2.358674
triton,ok,16384,activation,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,16384,4.103139114379883,4.147368999999999,2.358674,1.240473,343.6788164662349,301.46445118396707,6,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &(c10::BFloat16 vllm::silu_kernel<c10::BFloat16>(c10::BFloat16 const&)), &(__nv_bfloat162 vllm::packed_silu_kernel<__nv_bfloat162>(__nv_bfloat162 const&)), true, true, false, true>(c10::BFloat16*, c10::BFloat16 const*, int, float)",act_and_mul_kernel,activation,06. activation :: act_and_mul_kernel,0.17612699999999995
triton,ok,16384,gemm2_down,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,16384,4.103139114379883,4.147368999999999,2.358674,1.240473,343.6788164662349,301.46445118396707,7,fused_moe_kernel,triton::fused_moe_kernel<GEMM2_down>,gemm2_down,07. gemm2_down :: triton::fused_moe_kernel<GEMM2_down>,1.240473
triton,ok,16384,other,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,16384,4.103139114379883,4.147368999999999,2.358674,1.240473,343.6788164662349,301.46445118396707,8,"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, c10::BFloat16, 4, 8> >(at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, c10::BFloat16, 4, 8>)","void at::native::reduce_kernel<128, 4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::o",other,"08. other :: void at::native::reduce_kernel<128, 4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::o",0.18572699999999986
triton,ok,16384,memcpy,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,16384,4.103139114379883,4.147368999999999,2.358674,1.240473,343.6788164662349,301.46445118396707,9,Memcpy DtoD (Device -> Device),Memcpy DtoD,memcpy,09. memcpy :: Memcpy DtoD,0.16211099999999987
triton,ok,32768,copy_cast,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,32768,7.950267028808594,7.960687000000002,4.477765000000001,2.3452970000000004,362.57931739386214,311.1720843503206,1,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",copy/cast,copy_cast,01. copy_cast :: copy/cast,0.00220799999999997
triton,ok,32768,copy_cast,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,32768,7.950267028808594,7.960687000000002,4.477765000000001,2.3452970000000004,362.57931739386214,311.1720843503206,2,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1} const&)::{lambda(int)#1})",copy/cast,copy_cast,02. copy_cast :: copy/cast,0.0024950000000000046
triton,ok,32768,expert_map_build,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,32768,7.950267028808594,7.960687000000002,4.477765000000001,2.3452970000000004,362.57931739386214,311.1720843503206,3,"void vllm::moe::moe_align_block_size_kernel<int>(int const*, int*, int*, int*, int*, int, int, int, int, unsigned long, int*, int, int, bool)",moe_align_block_size_kernel,expert_map_build,03. expert_map_build :: moe_align_block_size_kernel,0.013695999999999913
triton,ok,32768,expert_map_build,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,32768,7.950267028808594,7.960687000000002,4.477765000000001,2.3452970000000004,362.57931739386214,311.1720843503206,4,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(int const*, int*, int*, int*, unsigned long, int, int, int, bool)",count_and_sort_expert_tokens_kernel,expert_map_build,04. expert_map_build :: count_and_sort_expert_tokens_kernel,0.01929600000000005
triton,ok,32768,gemm1_gate_up_activation,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,32768,7.950267028808594,7.960687000000002,4.477765000000001,2.3452970000000004,362.57931739386214,311.1720843503206,5,fused_moe_kernel,triton::fused_moe_kernel<GEMM1_gate_up_activation>,gemm1_gate_up_activation,05. gemm1_gate_up_activation :: triton::fused_moe_kernel<GEMM1_gate_up_activation>,4.477765000000001
triton,ok,32768,activation,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,32768,7.950267028808594,7.960687000000002,4.477765000000001,2.3452970000000004,362.57931739386214,311.1720843503206,6,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &(c10::BFloat16 vllm::silu_kernel<c10::BFloat16>(c10::BFloat16 const&)), &(__nv_bfloat162 vllm::packed_silu_kernel<__nv_bfloat162>(__nv_bfloat162 const&)), true, true, false, true>(c10::BFloat16*, c10::BFloat16 const*, int, float)",act_and_mul_kernel,activation,06. activation :: act_and_mul_kernel,0.3857580000000007
triton,ok,32768,gemm2_down,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,32768,7.950267028808594,7.960687000000002,4.477765000000001,2.3452970000000004,362.57931739386214,311.1720843503206,7,fused_moe_kernel,triton::fused_moe_kernel<GEMM2_down>,gemm2_down,07. gemm2_down :: triton::fused_moe_kernel<GEMM2_down>,2.3452970000000004
triton,ok,32768,other,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,32768,7.950267028808594,7.960687000000002,4.477765000000001,2.3452970000000004,362.57931739386214,311.1720843503206,8,"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, c10::BFloat16, 4, 8> >(at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, c10::BFloat16, 4, 8>)","void at::native::reduce_kernel<128, 4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::o",other,"08. other :: void at::native::reduce_kernel<128, 4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::o",0.36908600000000114
triton,ok,32768,memcpy,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,32768,7.950267028808594,7.960687000000002,4.477765000000001,2.3452970000000004,362.57931739386214,311.1720843503206,9,Memcpy DtoD (Device -> Device),Memcpy DtoD,memcpy,09. memcpy :: Memcpy DtoD,0.34508599999999934
triton,ok,65536,copy_cast,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,65536,16.090922546386718,16.004447,8.986062,4.687350999999999,361.8556921371423,307.49028284292183,1,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",copy/cast,copy_cast,01. copy_cast :: copy/cast,0.002432000000000016
triton,ok,65536,copy_cast,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,65536,16.090922546386718,16.004447,8.986062,4.687350999999999,361.8556921371423,307.49028284292183,2,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1} const&)::{lambda(int)#1})",copy/cast,copy_cast,02. copy_cast :: copy/cast,0.0024629999999999657
triton,ok,65536,expert_map_build,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,65536,16.090922546386718,16.004447,8.986062,4.687350999999999,361.8556921371423,307.49028284292183,3,"void vllm::moe::moe_align_block_size_kernel<int>(int const*, int*, int*, int*, int*, int, int, int, int, unsigned long, int*, int, int, bool)",moe_align_block_size_kernel,expert_map_build,03. expert_map_build :: moe_align_block_size_kernel,0.024927999999999884
triton,ok,65536,expert_map_build,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,65536,16.090922546386718,16.004447,8.986062,4.687350999999999,361.8556921371423,307.49028284292183,4,"void vllm::moe::count_and_sort_expert_tokens_kernel<int>(int const*, int*, int*, int*, unsigned long, int, int, int, bool)",count_and_sort_expert_tokens_kernel,expert_map_build,04. expert_map_build :: count_and_sort_expert_tokens_kernel,0.03744000000000006
triton,ok,65536,gemm1_gate_up_activation,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,65536,16.090922546386718,16.004447,8.986062,4.687350999999999,361.8556921371423,307.49028284292183,5,fused_moe_kernel,triton::fused_moe_kernel<GEMM1_gate_up_activation>,gemm1_gate_up_activation,05. gemm1_gate_up_activation :: triton::fused_moe_kernel<GEMM1_gate_up_activation>,8.986062
triton,ok,65536,activation,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,65536,16.090922546386718,16.004447,8.986062,4.687350999999999,361.8556921371423,307.49028284292183,6,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &(c10::BFloat16 vllm::silu_kernel<c10::BFloat16>(c10::BFloat16 const&)), &(__nv_bfloat162 vllm::packed_silu_kernel<__nv_bfloat162>(__nv_bfloat162 const&)), true, true, false, true>(c10::BFloat16*, c10::BFloat16 const*, int, float)",act_and_mul_kernel,activation,06. activation :: act_and_mul_kernel,0.7953259999999991
triton,ok,65536,gemm2_down,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,65536,16.090922546386718,16.004447,8.986062,4.687350999999999,361.8556921371423,307.49028284292183,7,fused_moe_kernel,triton::fused_moe_kernel<GEMM2_down>,gemm2_down,07. gemm2_down :: triton::fused_moe_kernel<GEMM2_down>,4.687350999999999
triton,ok,65536,other,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,65536,16.090922546386718,16.004447,8.986062,4.687350999999999,361.8556921371423,307.49028284292183,8,"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, c10::BFloat16, 4, 8> >(at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, c10::BFloat16, 4, 8>)","void at::native::reduce_kernel<128, 4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::o",other,"08. other :: void at::native::reduce_kernel<128, 4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::o",0.7504939999999988
triton,ok,65536,memcpy,,0,/home/yangshen/.cache/huggingface/hub/models--tencent--HunyuanImage-3.0-Instruct/snapshots/2ec2c78bee7d4b94157341fba86c4c2c7b1858b2,15,0,1,4096,3072,1,65536,16.090922546386718,16.004447,8.986062,4.687350999999999,361.8556921371423,307.49028284292183,9,Memcpy DtoD (Device -> Device),Memcpy DtoD,memcpy,09. memcpy :: Memcpy DtoD,0.7179510000000009
deep_gemm,failed,,,"INFO 05-13 23:35:57 [nixl_utils.py:20] Setting UCX_RCACHE_MAX_UNRELEASED to '1024' to avoid a rare memory leak in UCX when using NIXL.
WARNING 05-13 23:35:57 [nixl_utils.py:34] NIXL is not available
WARNING 05-13 23:35:57 [nixl_utils.py:44] NIXL agent config is not available
INFO 05-13 23:35:58 [scheduler.py:239] Chunked prefill is enabled with max_num_batched_tokens=65536.
INFO 05-13 23:35:58 [vllm.py:840] Asynchronous scheduling is enabled.
INFO 05-13 23:35:58 [kernel.py:205] Final IR op priority after setting platform defaults: IrOpPriorityConfig(rms_norm=['native'])


Fetching 86 files:   0%|          | 0/86 [00:00<?, ?it/s]
Fetching 86 files: 100%|██████████| 86/86 [00:00<00:00, 18242.56it/s]
Traceback (most recent call last):
  File ""/mnt/raid0nvme0/yangshen/code/vllm-omni-uad/docs/uad/script/profile_hunyuan_moe_topk1_single_expert.py"", line 167, in <module>
    main()
  File ""/mnt/raid0nvme0/yangshen/code/vllm-omni-uad/docs/uad/script/profile_hunyuan_moe_topk1_single_expert.py"", line 79, in main
    model_dir, cfg, vllm_config, _, _ = moe_profile.setup_model(args, max(tokens_list), device)
                                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/mnt/raid0nvme0/yangshen/code/vllm-omni-uad/docs/uad/script/profile_hunyuan_moe_kernels_html.py"", line 152, in setup_model
    moe = real_moe.create_fused_moe(
          ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/mnt/raid0nvme0/yangshen/code/vllm-omni-uad/docs/uad/script/bench_hunyuan_real_moe.py"", line 120, in create_fused_moe
    moe = FusedMoE(
          ^^^^^^^^^
  File ""/mnt/raid0nvme0/yangshen/code/vllm-omni-uad/.venv/lib/python3.12/site-packages/vllm/model_executor/layers/fused_moe/layer.py"", line 539, in __init__
    self.quant_method: FusedMoEMethodBase = _get_quant_method()
                                            ^^^^^^^^^^^^^^^^^^^
  File ""/mnt/raid0nvme0/yangshen/code/vllm-omni-uad/.venv/lib/python3.12/site-packages/vllm/model_executor/layers/fused_moe/layer.py"", line 533, in _get_quant_method
    quant_method = UnquantizedFusedMoEMethod(self.moe_config)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/mnt/raid0nvme0/yangshen/code/vllm-omni-uad/.venv/lib/python3.12/site-packages/vllm/model_executor/layers/fused_moe/unquantized_fused_moe_method.py"", line 48, in __init__
    self.unquantized_backend, self.experts_cls = select_unquantized_moe_backend(
                                                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
